"","date","brand","fuel","count"
"8398",2021-02-01,"HYUNDAI","ICE",2081
"8399",2021-02-01,"HYUNDAI","PHEV",25
"8400",2021-02-01,"INFINITI","ICE",128
"8401",2021-02-01,"INFINITI","PHEV",3
"8402",2021-02-01,"JAC","BEV",8
"8403",2021-02-01,"JAC","ICE",32
"8404",2021-02-01,"JAGUAR","BEV",5
"8405",2021-02-01,"JAGUAR","ICE",37
"8406",2021-02-01,"JEEP","ICE",687
"8407",2021-02-01,"KIA","BEV",10
"8408",2021-02-01,"KIA","ICE",1409
"8409",2021-02-01,"KIA","PHEV",22
"8410",2021-02-01,"LADA","ICE",84
"8411",2021-02-01,"LAIKA","ICE",1
"8412",2021-02-01,"LANCIA","ICE",5
"8413",2021-02-01,"LAND","ICE",135
"8414",2021-02-01,"LAND","PHEV",7
"8415",2021-02-01,"LEXUS","ICE",290
"8416",2021-02-01,"LEXUS","PHEV",67
"8417",2021-02-01,"LINCOLN","ICE",47
"8418",2021-02-01,"LINCOLN","PHEV",6
"8419",2021-02-01,"MASERATI","ICE",4
"8420",2021-02-01,"MAZDA","ICE",1083
"8421",2021-02-01,"MAZDA","PHEV",1
"8422",2021-02-01,"MERCEDES-BENZ","BEV",9
"8423",2021-02-01,"MERCEDES-BENZ","ICE",728
"8424",2021-02-01,"MERCEDES-BENZ","PHEV",21
"8425",2021-02-01,"MINI","BEV",3
"8426",2021-02-01,"MINI","ICE",84
"8427",2021-02-01,"MITSUBISHI","BEV",2
"8428",2021-02-01,"MITSUBISHI","ICE",642
"8429",2021-02-01,"MITSUBISHI","PHEV",5
"8430",2021-02-01,"NISSAN","BEV",134
"8431",2021-02-01,"NISSAN","ICE",1603
"8432",2021-02-01,"NISSAN","PHEV",1
"8433",2021-02-01,"OPEL","BEV",1
"8434",2021-02-01,"OPEL","ICE",1611
"8435",2021-02-01,"PEUGEOT","BEV",1
"8436",2021-02-01,"PEUGEOT","ICE",856
"8437",2021-02-01,"PEUGEOT","PHEV",5
"8438",2021-02-01,"PONTIAC","ICE",1
"8439",2021-02-01,"PORSCHE","BEV",7
"8440",2021-02-01,"PORSCHE","ICE",79
"8441",2021-02-01,"PORSCHE","PHEV",6
"8442",2021-02-01,"RAM","ICE",3
"8443",2021-02-01,"RAVON","ICE",71
"8444",2021-02-01,"RENAULT","BEV",37
"8445",2021-02-01,"RENAULT","ICE",3433
"8446",2021-02-01,"ROVER","ICE",2
"8447",2021-02-01,"SAAB","ICE",4
"8448",2021-02-01,"SAMSUNG","ICE",2
"8449",2021-02-01,"SCION","ICE",6
"8450",2021-02-01,"SEAT","ICE",135
"8451",2021-02-01,"SKODA","ICE",2623
"8452",2021-02-01,"SMART","BEV",9
"8453",2021-02-01,"SMART","ICE",18
"8454",2021-02-01,"SSANG","ICE",7
"8455",2021-02-01,"SUBARU","ICE",333
"8456",2021-02-01,"SUBARU","PHEV",1
"8457",2021-02-01,"SUZUKI","ICE",331
"8458",2021-02-01,"SUZUKI","PHEV",1
"8459",2021-02-01,"TESLA","BEV",83
"8460",2021-02-01,"TESLA","ICE",1
"8461",2021-02-01,"TOYOTA","BEV",2
"8462",2021-02-01,"TOYOTA","ICE",1177
"8463",2021-02-01,"TOYOTA","PHEV",495
"8464",2021-02-01,"VD","ICE",7
"8465",2021-02-01,"VOLKSWAGEN","BEV",16
"8466",2021-02-01,"VOLKSWAGEN","ICE",5096
"8467",2021-02-01,"VOLKSWAGEN","PHEV",6
"8468",2021-02-01,"VOLVO","ICE",262
"8469",2021-02-01,"VOLVO","PHEV",43
"8470",2021-02-01,"XPENG","BEV",1
"8471",2021-02-01,"АВТОСНАБ","ICE",4
"8472",2021-02-01,"АВТОСПЕЦПРОМ","ICE",20
"8473",2021-02-01,"СКС","ICE",2
"8474",2021-02-01,"ТК","ICE",3
"8475",2021-03-01,"ACURA","ICE",78
"8476",2021-03-01,"ACURA","PHEV",1
"8477",2021-03-01,"ALFA","ICE",26
"8478",2021-03-01,"ASTON","ICE",1
"8479",2021-03-01,"AUDI","BEV",17
"8480",2021-03-01,"AUDI","ICE",1132
"8481",2021-03-01,"AUDI","PHEV",166
"8482",2021-03-01,"BAIC","BEV",2
"8483",2021-03-01,"BENTLEY","ICE",7
"8484",2021-03-01,"BM","ICE",1
"8485",2021-03-01,"BMW","BEV",16
"8486",2021-03-01,"BMW","ICE",1234
"8487",2021-03-01,"BMW","PHEV",15
"8488",2021-03-01,"BUICK","ICE",53
"8489",2021-03-01,"BUICK","PHEV",1
"8490",2021-03-01,"BYD","BEV",3
"8491",2021-03-01,"CADILLAC","ICE",29
"8492",2021-03-01,"CHERY","ICE",329
"8493",2021-03-01,"CHEVROLET","BEV",126
"8494",2021-03-01,"CHEVROLET","ICE",642
"8495",2021-03-01,"CHEVROLET","PHEV",73
"8496",2021-03-01,"CHRYSLER","ICE",99
"8497",2021-03-01,"CITROEN","ICE",722
"8498",2021-03-01,"CITROEN","PHEV",2
"8499",2021-03-01,"CS","ICE",2
"8500",2021-03-01,"DACIA","ICE",969
"8501",2021-03-01,"DAEWOO","ICE",28
"8502",2021-03-01,"DAIHATSU","ICE",34
"8503",2021-03-01,"DODGE","ICE",423
"8504",2021-03-01,"DONG","BEV",2
"8505",2021-03-01,"DONGFENG","BEV",4
"8506",2021-03-01,"DS","ICE",8
"8507",2021-03-01,"DS","PHEV",1
"8508",2021-03-01,"FAW","ICE",19
"8509",2021-03-01,"FERRARI","PHEV",1
"8510",2021-03-01,"FIAT","BEV",20
"8511",2021-03-01,"FIAT","ICE",321
"8512",2021-03-01,"FISKER","ICE",1
"8513",2021-03-01,"FORD","BEV",1
"8514",2021-03-01,"FORD","ICE",3365
"8515",2021-03-01,"FORD","PHEV",102
"8516",2021-03-01,"GAC","BEV",2
"8517",2021-03-01,"GEELY","BEV",2
"8518",2021-03-01,"GENESIS","ICE",2
"8519",2021-03-01,"GMC","ICE",19
"8520",2021-03-01,"HAVAL","ICE",77
"8521",2021-03-01,"HONDA","ICE",552
"8522",2021-03-01,"HONDA","PHEV",47
"8523",2021-03-01,"HUMMER","ICE",1
"8524",2021-03-01,"HYUNDAI","BEV",17
"8525",2021-03-01,"HYUNDAI","ICE",2784
"8526",2021-03-01,"HYUNDAI","PHEV",33
"8527",2021-03-01,"INFINITI","ICE",160
"8528",2021-03-01,"INFINITI","PHEV",7
"8529",2021-03-01,"JAC","BEV",2
"8530",2021-03-01,"JAC","ICE",36
"8531",2021-03-01,"JAGUAR","BEV",5
"8532",2021-03-01,"JAGUAR","ICE",50
"8533",2021-03-01,"JAGUAR","PHEV",2
"8534",2021-03-01,"JEEP","ICE",852
"8535",2021-03-01,"KARRY","BEV",2
"8536",2021-03-01,"KIA","BEV",19
"8537",2021-03-01,"KIA","ICE",1977
"8538",2021-03-01,"KIA","PHEV",26
"8539",2021-03-01,"LADA","ICE",183
"8540",2021-03-01,"LAMBORGHINI","ICE",2
"8541",2021-03-01,"LANCIA","ICE",3
"8542",2021-03-01,"LAND","ICE",195
"8543",2021-03-01,"LAND","PHEV",44
"8544",2021-03-01,"LEXUS","ICE",305
"8545",2021-03-01,"LEXUS","PHEV",61
"8546",2021-03-01,"LINCOLN","ICE",42
"8547",2021-03-01,"LINCOLN","PHEV",10
"8548",2021-03-01,"MASERATI","ICE",8
"8549",2021-03-01,"MAZDA","ICE",1355
"8550",2021-03-01,"MAZDA","PHEV",6
"8551",2021-03-01,"MCLAREN","ICE",1
"8552",2021-03-01,"MERCEDES-BENZ","BEV",33
"8553",2021-03-01,"MERCEDES-BENZ","ICE",958
"8554",2021-03-01,"MERCEDES-BENZ","PHEV",49
"8555",2021-03-01,"MERCURY","ICE",1
"8556",2021-03-01,"MINI","BEV",2
"8557",2021-03-01,"MINI","ICE",133
"8558",2021-03-01,"MINI","PHEV",2
"8559",2021-03-01,"MITSUBISHI","BEV",3
"8560",2021-03-01,"MITSUBISHI","ICE",827
"8561",2021-03-01,"MITSUBISHI","PHEV",7
"8562",2021-03-01,"NISSAN","BEV",160
"8563",2021-03-01,"NISSAN","ICE",2081
"8564",2021-03-01,"NISSAN","PHEV",4
"8565",2021-03-01,"OPEL","BEV",1
"8566",2021-03-01,"OPEL","ICE",2024
"8567",2021-03-01,"PEUGEOT","BEV",1
"8568",2021-03-01,"PEUGEOT","ICE",1331
"8569",2021-03-01,"PEUGEOT","PHEV",3
"8570",2021-03-01,"PORSCHE","BEV",8
"8571",2021-03-01,"PORSCHE","ICE",105
"8572",2021-03-01,"PORSCHE","PHEV",9
"8573",2021-03-01,"RAM","ICE",2
"8574",2021-03-01,"RAVON","ICE",146
"8575",2021-03-01,"RENAULT","BEV",37
"8576",2021-03-01,"RENAULT","ICE",4604
"8577",2021-03-01,"ROLLS-ROYCE","ICE",1
"8578",2021-03-01,"ROVER","ICE",1
"8579",2021-03-01,"SAAB","ICE",9
"8580",2021-03-01,"SAMSUNG","BEV",1
"8581",2021-03-01,"SAMSUNG","ICE",2
"8582",2021-03-01,"SCION","ICE",12
"8583",2021-03-01,"SEAT","ICE",173
"8584",2021-03-01,"SKODA","ICE",3390
"8585",2021-03-01,"SMART","BEV",9
"8586",2021-03-01,"SMART","ICE",35
"8587",2021-03-01,"SSANG","ICE",9
"8588",2021-03-01,"SUBARU","ICE",411
"8589",2021-03-01,"SUBARU","PHEV",4
"8590",2021-03-01,"SUZUKI","ICE",380
"8591",2021-03-01,"SUZUKI","PHEV",3
"8592",2021-03-01,"TESLA","BEV",131
"8593",2021-03-01,"TOYOTA","BEV",2
"8594",2021-03-01,"TOYOTA","ICE",1575
"8595",2021-03-01,"TOYOTA","PHEV",665
"8596",2021-03-01,"VOLKSWAGEN","BEV",16
"8597",2021-03-01,"VOLKSWAGEN","ICE",6476
"8598",2021-03-01,"VOLKSWAGEN","PHEV",9
"8599",2021-03-01,"VOLVO","ICE",345
"8600",2021-03-01,"VOLVO","PHEV",70
"8601",2021-03-01,"WELTMEISTER","BEV",1
"8602",2021-03-01,"XPENG","BEV",2
"8603",2021-03-01,"АВТОСНАБ","ICE",1
"8604",2021-03-01,"АВТОСПЕЦПРОМ","ICE",1
"8605",2021-03-01,"СКС","ICE",5
"8606",2021-03-01,"ТК","ICE",2
"8607",2021-03-01,"УАЗ","ICE",2
"8608",2021-04-01,"ACURA","ICE",112
"8609",2021-04-01,"ALFA","ICE",26
"8610",2021-04-01,"AUDI","BEV",37
"8611",2021-04-01,"AUDI","ICE",1306
"8612",2021-04-01,"AUDI","PHEV",167
"8613",2021-04-01,"BENTLEY","ICE",6
"8614",2021-04-01,"BMW","BEV",24
"8615",2021-04-01,"BMW","ICE",1552
"8616",2021-04-01,"BMW","PHEV",11
"8617",2021-04-01,"BUICK","BEV",1
"8618",2021-04-01,"BUICK","ICE",51
"8619",2021-04-01,"BUICK","PHEV",1
"8620",2021-04-01,"BYD","BEV",7
"8621",2021-04-01,"CADILLAC","ICE",32
"8622",2021-04-01,"CHERY","ICE",421
"8623",2021-04-01,"CHEVROLET","BEV",74
"8624",2021-04-01,"CHEVROLET","ICE",708
"8625",2021-04-01,"CHEVROLET","PHEV",69
"8626",2021-04-01,"CHRYSLER","ICE",102
"8627",2021-04-01,"CITROEN","BEV",1
"8628",2021-04-01,"CITROEN","ICE",814
"8629",2021-04-01,"CITROEN","PHEV",2
"8630",2021-04-01,"CS","ICE",10
"8631",2021-04-01,"DACIA","ICE",983
"8632",2021-04-01,"DAEWOO","ICE",29
"8633",2021-04-01,"DAIHATSU","ICE",21
"8634",2021-04-01,"DODGE","ICE",563
"8635",2021-04-01,"DS","ICE",8
"8636",2021-04-01,"FAW","ICE",14
"8637",2021-04-01,"FIAT","BEV",16
"8638",2021-04-01,"FIAT","ICE",347
"8639",2021-04-01,"FORD","BEV",3
"8640",2021-04-01,"FORD","ICE",4048
"8641",2021-04-01,"FORD","PHEV",143
"8642",2021-04-01,"GAC","BEV",1
"8643",2021-04-01,"GEELY","BEV",3
"8644",2021-04-01,"GMC","ICE",17
"8645",2021-04-01,"HAVAL","ICE",55
"8646",2021-04-01,"HONDA","BEV",2
"8647",2021-04-01,"HONDA","ICE",651
"8648",2021-04-01,"HONDA","PHEV",69
"8649",2021-04-01,"HYUNDAI","BEV",14
"8650",2021-04-01,"HYUNDAI","ICE",2679
"8651",2021-04-01,"HYUNDAI","PHEV",42
"8652",2021-04-01,"INFINITI","ICE",178
"8653",2021-04-01,"INFINITI","PHEV",6
"8654",2021-04-01,"JAC","BEV",5
"8655",2021-04-01,"JAC","ICE",60
"8656",2021-04-01,"JAGUAR","BEV",9
"8657",2021-04-01,"JAGUAR","ICE",67
"8658",2021-04-01,"JAGUAR","PHEV",1
"8659",2021-04-01,"JEEP","ICE",1018
"8660",2021-04-01,"KIA","BEV",16
"8661",2021-04-01,"KIA","ICE",2177
"8662",2021-04-01,"KIA","PHEV",45
"8663",2021-04-01,"LADA","ICE",213
"8664",2021-04-01,"LAMBORGHINI","ICE",3
"8665",2021-04-01,"LANCIA","ICE",7
"8666",2021-04-01,"LAND","ICE",155
"8667",2021-04-01,"LAND","PHEV",62
"8668",2021-04-01,"LEXUS","ICE",349
"8669",2021-04-01,"LEXUS","PHEV",105
"8670",2021-04-01,"LINCOLN","ICE",58
"8671",2021-04-01,"LINCOLN","PHEV",15
"8672",2021-04-01,"LOTUS","ICE",2
"8673",2021-04-01,"MASERATI","ICE",6
"8674",2021-04-01,"MASERATI","PHEV",1
"8675",2021-04-01,"MAZDA","ICE",1566
"8676",2021-04-01,"MAZDA","PHEV",14
"8677",2021-04-01,"MCLAREN","ICE",1
"8678",2021-04-01,"MERCEDES-BENZ","BEV",22
"8679",2021-04-01,"MERCEDES-BENZ","ICE",1073
"8680",2021-04-01,"MERCEDES-BENZ","PHEV",61
"8681",2021-04-01,"MINI","ICE",116
"8682",2021-04-01,"MITSUBISHI","BEV",4
"8683",2021-04-01,"MITSUBISHI","ICE",918
"8684",2021-04-01,"MITSUBISHI","PHEV",4
"8685",2021-04-01,"MOBILVETTA","ICE",1
"8686",2021-04-01,"NETA","BEV",2
"8687",2021-04-01,"NISSAN","BEV",205
"8688",2021-04-01,"NISSAN","ICE",2244
"8689",2021-04-01,"NISSAN","PHEV",5
"8690",2021-04-01,"OPEL","ICE",2308
"8691",2021-04-01,"PEUGEOT","BEV",1
"8692",2021-04-01,"PEUGEOT","ICE",1524
"8693",2021-04-01,"PEUGEOT","PHEV",5
"8694",2021-04-01,"PORSCHE","BEV",10
"8695",2021-04-01,"PORSCHE","ICE",116
"8696",2021-04-01,"PORSCHE","PHEV",11
"8697",2021-04-01,"RAM","ICE",3
"8698",2021-04-01,"RAVON","ICE",107
"8699",2021-04-01,"REFORM","ICE",3
"8700",2021-04-01,"RENAULT","BEV",42
"8701",2021-04-01,"RENAULT","ICE",5005
"8702",2021-04-01,"ROVER","ICE",1
"8703",2021-04-01,"SAAB","ICE",8
"8704",2021-04-01,"SAMSUNG","ICE",5
"8705",2021-04-01,"SATURN","ICE",1
"8706",2021-04-01,"SCION","ICE",9
"8707",2021-04-01,"SEAT","ICE",182
"8708",2021-04-01,"SKODA","ICE",3639
"8709",2021-04-01,"SMART","BEV",22
"8710",2021-04-01,"SMART","ICE",46
"8711",2021-04-01,"SSANG","ICE",10
"8712",2021-04-01,"SUBARU","ICE",464
"8713",2021-04-01,"SUBARU","PHEV",2
"8714",2021-04-01,"SUZUKI","ICE",440
"8715",2021-04-01,"SUZUKI","PHEV",3
"8716",2021-04-01,"TESLA","BEV",142
"8717",2021-04-01,"TOYOTA","BEV",2
"8718",2021-04-01,"TOYOTA","ICE",1978
"8719",2021-04-01,"TOYOTA","PHEV",829
"8720",2021-04-01,"VOLKSWAGEN","BEV",29
"8721",2021-04-01,"VOLKSWAGEN","ICE",7369
"8722",2021-04-01,"VOLKSWAGEN","PHEV",7
"8723",2021-04-01,"VOLVO","ICE",383
"8724",2021-04-01,"VOLVO","PHEV",71
"8725",2021-04-01,"АВТОСНАБ","ICE",5
"8726",2021-04-01,"АВТОСПЕЦПРОМ","ICE",16
"8727",2021-04-01,"СКС","ICE",6
"8728",2021-04-01,"ТК","ICE",2
"8729",2021-05-01,"ACURA","ICE",83
"8730",2021-05-01,"ACURA","PHEV",3
"8731",2021-05-01,"ALFA","ICE",33
"8732",2021-05-01,"AUDI","BEV",33
"8733",2021-05-01,"AUDI","ICE",1054
"8734",2021-05-01,"AUDI","PHEV",128
"8735",2021-05-01,"BAIC","BEV",1
"8736",2021-05-01,"BENTLEY","ICE",5
"8737",2021-05-01,"BMW","BEV",20
"8738",2021-05-01,"BMW","ICE",1225
"8739",2021-05-01,"BMW","PHEV",7
"8740",2021-05-01,"BUICK","ICE",43
"8741",2021-05-01,"BUICK","PHEV",1
"8742",2021-05-01,"BYD","BEV",1
"8743",2021-05-01,"CADILLAC","ICE",27
"8744",2021-05-01,"CADILLAC","PHEV",1
"8745",2021-05-01,"CHAUSSON","ICE",1
"8746",2021-05-01,"CHERY","BEV",1
"8747",2021-05-01,"CHERY","ICE",406
"8748",2021-05-01,"CHEVROLET","BEV",33
"8749",2021-05-01,"CHEVROLET","ICE",606
"8750",2021-05-01,"CHEVROLET","PHEV",47
"8751",2021-05-01,"CHRYSLER","ICE",93
"8752",2021-05-01,"CITROEN","BEV",3
"8753",2021-05-01,"CITROEN","ICE",721
"8754",2021-05-01,"CITROEN","PHEV",1
"8755",2021-05-01,"DACIA","ICE",780
"8756",2021-05-01,"DAEWOO","ICE",30
"8757",2021-05-01,"DAIHATSU","ICE",21
"8758",2021-05-01,"DODGE","ICE",423
"8759",2021-05-01,"DS","ICE",9
"8760",2021-05-01,"DS","PHEV",2
"8761",2021-05-01,"FAW","ICE",15
"8762",2021-05-01,"FERRARI","ICE",1
"8763",2021-05-01,"FIAT","BEV",9
"8764",2021-05-01,"FIAT","ICE",326
"8765",2021-05-01,"FORD","ICE",3217
"8766",2021-05-01,"FORD","PHEV",125
"8767",2021-05-01,"GEELY","BEV",8
"8768",2021-05-01,"GMC","ICE",16
"8769",2021-05-01,"HAVAL","ICE",53
"8770",2021-05-01,"HAVAL","PHEV",1
"8771",2021-05-01,"HONDA","BEV",4
"8772",2021-05-01,"HONDA","ICE",511
"8773",2021-05-01,"HONDA","PHEV",37
"8774",2021-05-01,"HUMMER","ICE",1
"8775",2021-05-01,"HYUNDAI","BEV",10
"8776",2021-05-01,"HYUNDAI","ICE",2213
"8777",2021-05-01,"HYUNDAI","PHEV",82
"8778",2021-05-01,"INFINITI","ICE",165
"8779",2021-05-01,"INFINITI","PHEV",5
"8780",2021-05-01,"JAC","BEV",10
"8781",2021-05-01,"JAC","ICE",47
"8782",2021-05-01,"JAGUAR","BEV",11
"8783",2021-05-01,"JAGUAR","ICE",39
"8784",2021-05-01,"JAGUAR","PHEV",2
"8785",2021-05-01,"JEEP","ICE",816
"8786",2021-05-01,"KIA","BEV",14
"8787",2021-05-01,"KIA","ICE",1742
"8788",2021-05-01,"KIA","PHEV",25
"8789",2021-05-01,"KRASZ","ICE",17
"8790",2021-05-01,"LADA","ICE",124
"8791",2021-05-01,"LAMBORGHINI","ICE",1
"8792",2021-05-01,"LANCIA","ICE",5
"8793",2021-05-01,"LAND","ICE",99
"8794",2021-05-01,"LAND","PHEV",44
"8795",2021-05-01,"LANDWIND","ICE",1
"8796",2021-05-01,"LEXUS","ICE",286
"8797",2021-05-01,"LEXUS","PHEV",76
"8798",2021-05-01,"LINCOLN","ICE",53
"8799",2021-05-01,"LINCOLN","PHEV",8
"8800",2021-05-01,"MASERATI","ICE",4
"8801",2021-05-01,"MAZDA","ICE",1335
"8802",2021-05-01,"MAZDA","PHEV",15
"8803",2021-05-01,"MERCEDES-BENZ","BEV",13
"8804",2021-05-01,"MERCEDES-BENZ","ICE",906
"8805",2021-05-01,"MERCEDES-BENZ","PHEV",57
"8806",2021-05-01,"MERCURY","PHEV",2
"8807",2021-05-01,"MG","BEV",1
"8808",2021-05-01,"MINI","BEV",2
"8809",2021-05-01,"MINI","ICE",112
"8810",2021-05-01,"MINI","PHEV",1
"8811",2021-05-01,"MITSUBISHI","BEV",1
"8812",2021-05-01,"MITSUBISHI","ICE",810
"8813",2021-05-01,"MITSUBISHI","PHEV",2
"8814",2021-05-01,"NIO","BEV",2
"8815",2021-05-01,"NISSAN","BEV",196
"8816",2021-05-01,"NISSAN","ICE",1982
"8817",2021-05-01,"NISSAN","PHEV",5
"8818",2021-05-01,"OPEL","ICE",2049
"8819",2021-05-01,"PEUGEOT","ICE",1294
"8820",2021-05-01,"PEUGEOT","PHEV",11
"8821",2021-05-01,"PILOTE","ICE",1
"8822",2021-05-01,"PORSCHE","BEV",9
"8823",2021-05-01,"PORSCHE","ICE",84
"8824",2021-05-01,"PORSCHE","PHEV",7
"8825",2021-05-01,"RAM","ICE",4
"8826",2021-05-01,"RAVON","ICE",96
"8827",2021-05-01,"RENAULT","BEV",37
"8828",2021-05-01,"RENAULT","ICE",4261
"8829",2021-05-01,"ROLLS-ROYCE","ICE",4
"8830",2021-05-01,"ROVER","ICE",1
"8831",2021-05-01,"SAAB","ICE",5
"8832",2021-05-01,"SAMSUNG","ICE",1
"8833",2021-05-01,"SCION","ICE",7
"8834",2021-05-01,"SEAT","ICE",183
"8835",2021-05-01,"SKODA","ICE",3196
"8836",2021-05-01,"SMART","BEV",18
"8837",2021-05-01,"SMART","ICE",40
"8838",2021-05-01,"SSANG","ICE",8
"8839",2021-05-01,"SUBARU","ICE",401
"8840",2021-05-01,"SUBARU","PHEV",2
"8841",2021-05-01,"SUDA","BEV",1
"8842",2021-05-01,"SUZUKI","ICE",301
"8843",2021-05-01,"SUZUKI","PHEV",6
"8844",2021-05-01,"TESLA","BEV",115
"8845",2021-05-01,"TOYOTA","BEV",6
"8846",2021-05-01,"TOYOTA","ICE",1326
"8847",2021-05-01,"TOYOTA","PHEV",693
"8848",2021-05-01,"VOLKSWAGEN","BEV",29
"8849",2021-05-01,"VOLKSWAGEN","ICE",6184
"8850",2021-05-01,"VOLKSWAGEN","PHEV",6
"8851",2021-05-01,"VOLVO","ICE",321
"8852",2021-05-01,"VOLVO","PHEV",51
"8853",2021-05-01,"WELTMEISTER","BEV",3
"8854",2021-05-01,"XPENG","BEV",1
"8855",2021-05-01,"ZHIDOU","BEV",1
"8856",2021-05-01,"АВТОСПЕЦПРОМ","ICE",63
"8857",2021-05-01,"ЗАЗ","ICE",1
"8858",2021-05-01,"СКС","ICE",34
"8859",2021-06-01,"ABARTH","ICE",1
"8860",2021-06-01,"ACURA","ICE",103
"8861",2021-06-01,"ACURA","PHEV",1
"8862",2021-06-01,"ALFA","ICE",29
"8863",2021-06-01,"ASTON","ICE",2
"8864",2021-06-01,"AUDI","BEV",28
"8865",2021-06-01,"AUDI","ICE",1463
"8866",2021-06-01,"AUDI","PHEV",105
"8867",2021-06-01,"BAIC","BEV",1
"8868",2021-06-01,"BENTLEY","ICE",5
"8869",2021-06-01,"BMW","BEV",16
"8870",2021-06-01,"BMW","ICE",1536
"8871",2021-06-01,"BMW","PHEV",10
"8872",2021-06-01,"BRILLIANCE","ICE",1
"8873",2021-06-01,"BUICK","ICE",54
"8874",2021-06-01,"BUICK","PHEV",1
"8875",2021-06-01,"CADILLAC","ICE",37
"8876",2021-06-01,"CADILLAC","PHEV",1
"8877",2021-06-01,"CHERY","BEV",2
"8878",2021-06-01,"CHERY","ICE",368
"8879",2021-06-01,"CHEVROLET","BEV",42
"8880",2021-06-01,"CHEVROLET","ICE",615
"8881",2021-06-01,"CHEVROLET","PHEV",55
"8882",2021-06-01,"CHRYSLER","ICE",118
"8883",2021-06-01,"CITROEN","BEV",3
"8884",2021-06-01,"CITROEN","ICE",692
"8885",2021-06-01,"CITROEN","PHEV",1
"8886",2021-06-01,"CUPRA","ICE",1
"8887",2021-06-01,"DACIA","ICE",758
"8888",2021-06-01,"DAEWOO","ICE",13
"8889",2021-06-01,"DAIHATSU","ICE",28
"8890",2021-06-01,"DODGE","ICE",526
"8891",2021-06-01,"DONG","BEV",2
"8892",2021-06-01,"DS","ICE",20
"8893",2021-06-01,"FAW","ICE",9
"8894",2021-06-01,"FIAT","BEV",14
"8895",2021-06-01,"FIAT","ICE",331
"8896",2021-06-01,"FORD","BEV",4
"8897",2021-06-01,"FORD","ICE",3538
"8898",2021-06-01,"FORD","PHEV",151
"8899",2021-06-01,"GMC","ICE",22
"8900",2021-06-01,"GREAT","ICE",1
"8901",2021-06-01,"HAVAL","ICE",86
"8902",2021-06-01,"HONDA","BEV",2
"8903",2021-06-01,"HONDA","ICE",540
"8904",2021-06-01,"HONDA","PHEV",61
"8905",2021-06-01,"HOZON","BEV",1
"8906",2021-06-01,"HUMMER","ICE",1
"8907",2021-06-01,"HYUNDAI","BEV",15
"8908",2021-06-01,"HYUNDAI","ICE",2461
"8909",2021-06-01,"HYUNDAI","PHEV",76
"8910",2021-06-01,"INFINITI","ICE",173
"8911",2021-06-01,"INFINITI","PHEV",3
"8912",2021-06-01,"JAC","BEV",1
"8913",2021-06-01,"JAC","ICE",32
"8914",2021-06-01,"JAGUAR","BEV",9
"8915",2021-06-01,"JAGUAR","ICE",52
"8916",2021-06-01,"JAGUAR","PHEV",2
"8917",2021-06-01,"JEEP","ICE",999
"8918",2021-06-01,"KIA","BEV",16
"8919",2021-06-01,"KIA","ICE",1920
"8920",2021-06-01,"KIA","PHEV",35
"8921",2021-06-01,"KRASZ","ICE",25
"8922",2021-06-01,"LADA","ICE",165
"8923",2021-06-01,"LAMBORGHINI","ICE",3
"8924",2021-06-01,"LANCIA","ICE",3
"8925",2021-06-01,"LAND","ICE",153
"8926",2021-06-01,"LAND","PHEV",44
"8927",2021-06-01,"LEXUS","ICE",313
"8928",2021-06-01,"LEXUS","PHEV",94
"8929",2021-06-01,"LINCOLN","ICE",57
"8930",2021-06-01,"LINCOLN","PHEV",6
"8931",2021-06-01,"MASERATI","ICE",12
"8932",2021-06-01,"MAZDA","BEV",1
"8933",2021-06-01,"MAZDA","ICE",1371
"8934",2021-06-01,"MAZDA","PHEV",11
"8935",2021-06-01,"MCLAREN","ICE",2
"8936",2021-06-01,"MERCEDES-BENZ","BEV",15
"8937",2021-06-01,"MERCEDES-BENZ","ICE",1072
"8938",2021-06-01,"MERCEDES-BENZ","PHEV",52
"8939",2021-06-01,"MG","ICE",1
"8940",2021-06-01,"MINI","BEV",2
"8941",2021-06-01,"MINI","ICE",108
"8942",2021-06-01,"MITSUBISHI","BEV",3
"8943",2021-06-01,"MITSUBISHI","ICE",960
"8944",2021-06-01,"MITSUBISHI","PHEV",1
"8945",2021-06-01,"NISSAN","BEV",189
"8946",2021-06-01,"NISSAN","ICE",2106
"8947",2021-06-01,"NISSAN","PHEV",6
"8948",2021-06-01,"OPEL","BEV",1
"8949",2021-06-01,"OPEL","ICE",2064
"8950",2021-06-01,"OPEL","PHEV",1
"8951",2021-06-01,"PEUGEOT","BEV",4
"8952",2021-06-01,"PEUGEOT","ICE",1289
"8953",2021-06-01,"PEUGEOT","PHEV",7
"8954",2021-06-01,"PONTIAC","ICE",2
"8955",2021-06-01,"PORSCHE","BEV",8
"8956",2021-06-01,"PORSCHE","ICE",116
"8957",2021-06-01,"PORSCHE","PHEV",8
"8958",2021-06-01,"RAM","ICE",6
"8959",2021-06-01,"RAVON","ICE",112
"8960",2021-06-01,"RENAULT","BEV",46
"8961",2021-06-01,"RENAULT","ICE",4635
"8962",2021-06-01,"RIMOR","ICE",1
"8963",2021-06-01,"ROVER","ICE",1
"8964",2021-06-01,"SAAB","ICE",3
"8965",2021-06-01,"SAMSUNG","ICE",5
"8966",2021-06-01,"SATURN","ICE",1
"8967",2021-06-01,"SCION","ICE",8
"8968",2021-06-01,"SEAT","ICE",154
