"","brand","fuel","year","age"
"364055","VOLVO","PHEV",2026,9
"364056","BYD","BEV",2026,1
"364057","TOYOTA","PHEV",2026,1
"364058","KIA","BEV",2026,7
"364059","TOYOTA","PHEV",2026,6
"364060","AUDI","PHEV",2026,2
"364061","BYD","BEV",2026,1
"364062","FORD","BEV",2026,3
"364063","NISSAN","BEV",2026,7
"364064","MERCEDES-BENZ","PHEV",2026,1
"364065","MAZDA","PHEV",2026,2
"364066","MERCEDES-BENZ","PHEV",2026,0
"364067","PORSCHE","PHEV",2026,3
"364068","VOLKSWAGEN","BEV",2026,1
"364069","VOLVO","PHEV",2026,4
"364070","MG","PHEV",2026,1
"364071","AUDI","BEV",2026,1
"364072","MERCEDES-BENZ","PHEV",2026,1
"364073","MG","BEV",2026,3
"364074","BMW","PHEV",2026,1
"364075","TOYOTA","PHEV",2026,8
"364076","TOYOTA","PHEV",2026,0
"364077","BMW","PHEV",2026,1
"364078","AUDI","PHEV",2026,0
"364079","KIA","PHEV",2026,9
"364080","TOYOTA","BEV",2026,0
"364081","LAND","PHEV",2026,0
"364082","AUDI","BEV",2026,3
"364083","TOYOTA","BEV",2026,0
"364084","FORD","PHEV",2026,3
"364085","TOYOTA","BEV",2026,0
"364086","TOYOTA","PHEV",2026,0
"364087","TOYOTA","BEV",2026,2
"364088","NISSAN","BEV",2026,6
"364089","FORD","BEV",2026,2
"364090","TOYOTA","PHEV",2026,1
"364091","FORD","PHEV",2026,4
"364092","TOYOTA","PHEV",2026,7
"364093","VOLKSWAGEN","BEV",2026,1
"364094","HYUNDAI","BEV",2026,6
"364095","MERCEDES-BENZ","PHEV",2026,1
"364096","AUDI","PHEV",2026,0
"364097","TESLA","BEV",2026,3
"364098","HONDA","BEV",2026,2
"364099","TOYOTA","PHEV",2026,0
"364100","ALFA","PHEV",2026,1
"364101","FORD","PHEV",2026,5
"364102","KIA","BEV",2026,6
"364103","BYD","PHEV",2026,1
"364104","TOYOTA","PHEV",2026,11
"364105","TOYOTA","PHEV",2026,10
"364106","KIA","PHEV",2026,4
"364107","NISSAN","PHEV",2026,7
"364108","NISSAN","BEV",2026,3
"364109","RENAULT","BEV",2026,6
"364110","BYD","BEV",2026,1
"364111","VOLVO","PHEV",2026,3
"364112","FORD","PHEV",2026,8
"364113","ZEEKR","BEV",2026,1
"364114","MITSUBISHI","PHEV",2026,13
"364115","TOYOTA","PHEV",2026,1
"364116","NISSAN","BEV",2026,12
"364117","SUZUKI","PHEV",2026,1
"364118","VOLKSWAGEN","BEV",2026,11
"364119","KIA","BEV",2026,7
"364120","TESLA","BEV",2026,14
"364121","TOYOTA","PHEV",2026,10
"364122","BMW","PHEV",2026,0
"364123","BYD","BEV",2026,1
"364124","NISSAN","BEV",2026,3
"364125","TESLA","BEV",2026,5
"364126","TESLA","BEV",2026,3
"364127","BMW","PHEV",2026,2
"364128","ZEEKR","BEV",2026,2
"364129","TESLA","BEV",2026,3
"364130","HONDA","PHEV",2026,3
"364131","ZEEKR","BEV",2026,1
"364132","TOYOTA","PHEV",2026,0
"364133","LEXUS","PHEV",2026,2
"364134","VOLKSWAGEN","BEV",2026,7
"364135","TOYOTA","PHEV",2026,8
"364136","FORD","PHEV",2026,11
"364137","NISSAN","BEV",2026,12
"364138","HYUNDAI","BEV",2026,3
"364139","TESLA","BEV",2026,3
"364140","FORD","PHEV",2026,5
"364141","BYD","BEV",2026,1
"364142","TOYOTA","PHEV",2026,2
"364143","HYUNDAI","BEV",2026,8
"364144","FORD","PHEV",2026,1
"364145","BYD","BEV",2026,1
"364146","TESLA","BEV",2026,3
"364147","KIA","BEV",2026,9
"364148","MITSUBISHI","PHEV",2026,3
"364149","BYD","PHEV",2026,1
"364150","FORD","PHEV",2026,13
"364151","TESLA","BEV",2026,2
"364152","NISSAN","PHEV",2026,7
"364153","VOYAH","BEV",2026,2
"364154","MERCEDES-BENZ","PHEV",2026,2
"364155","TOYOTA","PHEV",2026,1
"364156","TOYOTA","PHEV",2026,19
"364157","TESLA","BEV",2026,1
"364158","VOLKSWAGEN","BEV",2026,2
"364159","TOYOTA","PHEV",2026,5
"364160","BYD","BEV",2026,1
"364161","LEXUS","BEV",2026,3
"364162","FORD","PHEV",2026,8
"364163","CHEVROLET","BEV",2026,3
"364164","MAZDA","PHEV",2026,1
"364165","NISSAN","PHEV",2026,8
"364166","BMW","PHEV",2026,1
"364167","TESLA","BEV",2026,9
"364168","RENAULT","BEV",2026,5
"364169","BMW","BEV",2026,12
"364170","KIA","BEV",2026,7
"364171","HONDA","PHEV",2026,2
"364172","CHEVROLET","BEV",2026,8
"364173","TESLA","BEV",2026,10
"364174","CHEVROLET","BEV",2026,2
"364175","MITSUBISHI","PHEV",2026,8
"364176","VOLKSWAGEN","BEV",2026,3
"364177","LEXUS","PHEV",2026,1
"364178","TESLA","BEV",2026,4
"364179","CHEVROLET","BEV",2026,9
"364180","HYUNDAI","BEV",2026,9
"364181","TOYOTA","PHEV",2026,6
"364182","BMW","PHEV",2026,10
"364183","BYD","PHEV",2026,1
"364184","TESLA","BEV",2026,3
"364185","BYD","PHEV",2026,1
"364186","KIA","PHEV",2026,5
"364187","HONDA","PHEV",2026,6
"364188","LEXUS","BEV",2026,1
"364189","TESLA","BEV",2026,2
"364190","NISSAN","PHEV",2026,1
"364191","LAND","PHEV",2026,1
"364192","KIA","BEV",2026,5
"364193","TOYOTA","PHEV",2026,1
"364194","BMW","BEV",2026,3
"364195","HONDA","PHEV",2026,1
"364196","TESLA","BEV",2026,9
"364197","MG","BEV",2026,3
"364198","MITSUBISHI","PHEV",2026,1
"364199","KIA","PHEV",2026,8
"364200","BYD","PHEV",2026,1
"364201","ZEEKR","BEV",2026,0
"364202","TESLA","BEV",2026,4
"364203","NISSAN","BEV",2026,8
"364204","TOYOTA","PHEV",2026,0
"364205","BYD","BEV",2026,1
"364206","PEUGEOT","PHEV",2026,11
"364207","TESLA","BEV",2026,2
"364208","MERCEDES-BENZ","BEV",2026,3
"364209","HYUNDAI","BEV",2026,3
"364210","BMW","PHEV",2026,1
"364211","MERCEDES-BENZ","BEV",2026,12
"364212","CUPRA","PHEV",2026,4
"364213","HYUNDAI","BEV",2026,8
"364214","CHEVROLET","BEV",2026,9
"364215","NISSAN","PHEV",2026,1
"364216","NISSAN","PHEV",2026,1
"364217","MERCEDES-BENZ","BEV",2026,3
"364218","MERCEDES-BENZ","PHEV",2026,7
"364219","KIA","BEV",2026,9
"364220","TESLA","BEV",2026,3
"364221","TESLA","BEV",2026,3
"364222","KIA","BEV",2026,11
"364223","BMW","BEV",2026,4
"364224","AUDI","PHEV",2026,2
"364225","NISSAN","PHEV",2026,1
"364226","FORD","PHEV",2026,8
"364227","TOYOTA","PHEV",2026,5
"364228","HYUNDAI","BEV",2026,7
"364229","VOLKSWAGEN","BEV",2026,10
"364230","RENAULT","BEV",2026,11
"364231","TOYOTA","PHEV",2026,0
"364232","TESLA","BEV",2026,5
"364233","NISSAN","PHEV",2026,7
"364234","NISSAN","BEV",2026,11
"364235","NISSAN","BEV",2026,12
"364236","TESLA","BEV",2026,4
"364237","TOYOTA","PHEV",2026,0
"364238","TOYOTA","PHEV",2026,0
"364239","AUDI","BEV",2026,3
"364240","AUDI","PHEV",2026,5
"364241","SKODA","BEV",2026,3
"364242","PEUGEOT","BEV",2026,4
"364243","MG","PHEV",2026,1
"364244","CHEVROLET","BEV",2026,3
"364245","BMW","PHEV",2026,3
"364246","BYD","BEV",2026,1
"364247","BYD","BEV",2026,1
"364248","FORD","PHEV",2026,13
"364249","LAND","PHEV",2026,2
"364250","TOYOTA","PHEV",2026,0
"364251","TESLA","BEV",2026,5
"364252","LAND","PHEV",2026,3
"364253","MAZDA","BEV",2026,1
"364254","KIA","PHEV",2026,2
"364255","BYD","BEV",2026,1
"364256","LEXUS","PHEV",2026,0
"364257","TOYOTA","PHEV",2026,1
"364258","TOYOTA","PHEV",2026,3
"364259","TESLA","BEV",2026,3
"364260","TESLA","BEV",2026,4
"364261","TOYOTA","PHEV",2026,0
"364262","MERCEDES-BENZ","PHEV",2026,1
"364263","TESLA","BEV",2026,3
"364264","KIA","BEV",2026,10
"364265","NISSAN","BEV",2026,11
"364266","NISSAN","PHEV",2026,1
"364267","NISSAN","BEV",2026,11
"364268","MERCEDES-BENZ","PHEV",2026,5
"364269","PEUGEOT","PHEV",2026,1
"364270","AUDI","BEV",2026,4
"364271","CHRYSLER","PHEV",2026,8
"364272","AVATR","PHEV",2026,1
"364273","HYUNDAI","PHEV",2026,5
"364274","TOYOTA","PHEV",2026,1
"364275","FORD","PHEV",2026,8
"364276","TESLA","BEV",2026,4
"364277","HYUNDAI","BEV",2026,4
"364278","ZEEKR","BEV",2026,1
"364279","MAZDA","PHEV",2026,1
"364280","TOYOTA","PHEV",2026,5
"364281","NISSAN","BEV",2026,6
"364282","CHEVROLET","PHEV",2026,8
"364283","NISSAN","BEV",2026,9
"364284","HYUNDAI","BEV",2026,2
"364285","LEXUS","PHEV",2026,4
"364286","HONDA","PHEV",2026,2
"364287","NISSAN","BEV",2026,8
"364288","LEXUS","PHEV",2026,2
"364289","FORD","PHEV",2026,6
"364290","VOLKSWAGEN","BEV",2026,4
"364291","BYD","BEV",2026,1
"364292","AUDI","BEV",2026,4
"364293","FORD","PHEV",2026,6
"364294","HYUNDAI","BEV",2026,5
"364295","BMW","PHEV",2026,1
"364296","KIA","BEV",2026,10
"364297","AUDI","PHEV",2026,5
"364298","HYUNDAI","BEV",2026,4
"364299","FORD","PHEV",2026,4
"364300","VOLKSWAGEN","BEV",2026,9
"364301","TOYOTA","PHEV",2026,1
"364302","TOYOTA","PHEV",2026,0
"364303","AUDI","PHEV",2026,0
"364304","TESLA","BEV",2026,3
"364305","HONDA","PHEV",2026,1
"364306","NISSAN","PHEV",2026,1
"364307","TOYOTA","PHEV",2026,0
"364308","HYUNDAI","BEV",2026,2
"364309","SUZUKI","PHEV",2026,1
"364310","VOLKSWAGEN","BEV",2026,7
"364311","TOYOTA","PHEV",2026,0
"364312","LEXUS","PHEV",2026,4
"364313","TOYOTA","BEV",2026,0
"364314","NISSAN","PHEV",2026,0
"364315","RENAULT","BEV",2026,8
"364316","KIA","BEV",2026,4
"364317","AUDI","PHEV",2026,6
"364318","MG","PHEV",2026,1
"364319","KIA","PHEV",2026,1
"364320","RENAULT","BEV",2026,6
"364321","BMW","BEV",2026,3
"364322","POLESTAR","BEV",2026,4
"364323","TESLA","BEV",2026,8
"364324","TESLA","BEV",2026,3
"364325","KIA","PHEV",2026,2
"364326","TESLA","BEV",2026,2
"364327","AUDI","PHEV",2026,6
"364328","POLESTAR","BEV",2026,4
"364329","TESLA","BEV",2026,3
"364330","BYD","BEV",2026,1
"364331","KIA","BEV",2026,3
"364332","NISSAN","BEV",2026,12
"364333","FORD","PHEV",2026,5
"364334","BYD","BEV",2026,1
"364335","JEEP","PHEV",2026,0
"364336","AUDI","PHEV",2026,6
"364337","BMW","PHEV",2026,6
"364338","AUDI","PHEV",2026,0
"364339","TOYOTA","PHEV",2026,1
"364340","HONDA","PHEV",2026,1
"364341","TESLA","BEV",2026,8
"364342","TESLA","BEV",2026,7
"364343","BYD","BEV",2026,1
"364344","BMW","PHEV",2026,10
"364345","LEXUS","BEV",2026,0
"364346","TOYOTA","PHEV",2026,0
"364347","HYUNDAI","BEV",2026,3
"364348","MERCEDES-BENZ","PHEV",2026,0
"364349","LAND","PHEV",2026,0
"364350","AUDI","PHEV",2026,4
"364351","LEXUS","PHEV",2026,0
"364352","MAZDA","PHEV",2026,2
"364353","NISSAN","BEV",2026,6
"364354","LAND","PHEV",2026,0
"364355","KIA","PHEV",2026,9
"364356","GEELY","PHEV",2026,1
"364357","BYD","PHEV",2026,1
"364358","FORD","PHEV",2026,8
"364359","TESLA","BEV",2026,7
"364360","BYD","PHEV",2026,1
"364361","AUDI","BEV",2026,7
"364362","TOYOTA","PHEV",2026,11
"364363","LEXUS","PHEV",2026,0
"364364","NISSAN","BEV",2026,8
"364365","TESLA","BEV",2026,5
"364366","HYUNDAI","BEV",2026,4
"364367","AUDI","PHEV",2026,4
"364368","MERCEDES-BENZ","BEV",2026,3
"364369","TOYOTA","PHEV",2026,0
"364370","NISSAN","PHEV",2026,0
"364371","KIA","BEV",2026,1
"364372","TESLA","BEV",2026,4
"364373","AUDI","PHEV",2026,4
"364374","TOYOTA","PHEV",2026,9
"364375","TESLA","BEV",2026,3
"364376","KIA","BEV",2026,4
"364377","MERCEDES-BENZ","PHEV",2026,5
"364378","HYUNDAI","PHEV",2026,3
"364379","BMW","PHEV",2026,0
"364380","TESLA","BEV",2026,6
"364381","NISSAN","BEV",2026,12
"364382","AUDI","PHEV",2026,1
"364383","SUBARU","PHEV",2026,1
"364384","NISSAN","BEV",2026,13
"364385","FORD","PHEV",2026,7
"364386","NISSAN","BEV",2026,3
"364387","RENAULT","PHEV",2026,0
"364388","BYD","PHEV",2026,1
"364389","MERCEDES-BENZ","BEV",2026,5
"364390","NISSAN","BEV",2026,12
"364391","NISSAN","PHEV",2026,1
"364392","AUDI","PHEV",2026,0
"364393","TESLA","BEV",2026,3
"364394","AUDI","PHEV",2026,0
"364395","TESLA","BEV",2026,4
"364396","NISSAN","BEV",2026,10
"364397","BMW","PHEV",2026,1
"364398","HONDA","PHEV",2026,1
"364399","PEUGEOT","PHEV",2026,1
"364400","MITSUBISHI","PHEV",2026,4
"364401","NISSAN","PHEV",2026,1
"364402","LYNK","PHEV",2026,1
"364403","HYUNDAI","BEV",2026,8
"364404","HYUNDAI","PHEV",2026,1
"364405","PEUGEOT","PHEV",2026,3
"364406","VOLVO","PHEV",2026,6
"364407","BYD","PHEV",2026,1
"364408","VOLVO","PHEV",2026,3
"364409","AUDI","PHEV",2026,2
"364410","KIA","BEV",2026,4
"364411","BYD","BEV",2026,1
"364412","AUDI","PHEV",2026,0
"364413","NISSAN","BEV",2026,3
"364414","AUDI","PHEV",2026,9
"364415","CADILLAC","BEV",2026,2
"364416","LAND","PHEV",2026,2
"364417","BMW","BEV",2026,12
"364418","MG","BEV",2026,0
"364419","TOYOTA","PHEV",2026,5
"364420","HONDA","PHEV",2026,6
"364421","BYD","PHEV",2026,0
"364422","KIA","PHEV",2026,7
"364423","MERCEDES-BENZ","BEV",2026,2
"364424","MG","BEV",2026,0
"364425","AUDI","BEV",2026,3
"364426","VOLVO","PHEV",2026,4
"364427","JAGUAR","BEV",2026,7
"364428","LEXUS","PHEV",2026,0
"364429","LEXUS","PHEV",2026,1
"364430","LEXUS","PHEV",2026,1
"364431","TESLA","BEV",2026,4
"364432","TOYOTA","PHEV",2026,3
"364433","CHANGAN","PHEV",2026,3
"364434","MITSUBISHI","PHEV",2026,9
"364435","FORD","PHEV",2026,3
"364436","VOLKSWAGEN","BEV",2026,1
"364437","RENAULT","BEV",2026,15
"364438","BMW","PHEV",2026,7
"364439","BMW","PHEV",2026,1
"364440","MERCEDES-BENZ","PHEV",2026,1
"364441","CHEVROLET","PHEV",2026,10
"364442","TOYOTA","PHEV",2026,0
"364443","BMW","BEV",2026,0
"364444","TOYOTA","PHEV",2026,1
"364445","KIA","BEV",2026,3
"364446","RENAULT","BEV",2026,7
"364447","AUDI","PHEV",2026,0
"364448","NISSAN","BEV",2026,6
"364449","TOYOTA","PHEV",2026,0
"364450","VOLKSWAGEN","BEV",2026,11
"364451","NISSAN","PHEV",2026,0
"364452","FORD","BEV",2026,4
"364453","AUDI","PHEV",2026,4
"364454","ACURA","BEV",2026,2
"364455","NISSAN","BEV",2026,12
"364456","HONDA","PHEV",2026,6
"364457","ZEEKR","BEV",2026,1
"364458","NISSAN","BEV",2026,10
"364459","TOYOTA","PHEV",2026,3
"364460","NISSAN","BEV",2026,11
"364461","MERCEDES-BENZ","PHEV",2026,1
"364462","NISSAN","PHEV",2026,0
"364463","BMW","PHEV",2026,1
"364464","CHRYSLER","PHEV",2026,4
"364465","BMW","BEV",2026,0
"364466","TOYOTA","PHEV",2026,2
"364467","TESLA","BEV",2026,6
"364468","TESLA","BEV",2026,11
"364469","TESLA","BEV",2026,4
"364470","NISSAN","BEV",2026,6
"364471","CITROEN","BEV",2026,15
"364472","VOLKSWAGEN","BEV",2026,1
"364473","TOYOTA","PHEV",2026,8
"364474","TOYOTA","PHEV",2026,1
"364475","FORD","PHEV",2026,8
"364476","HYUNDAI","BEV",2026,4
"364477","TESLA","BEV",2026,3
"364478","FORD","PHEV",2026,9
"364479","VOLVO","PHEV",2026,0
"364480","HYUNDAI","PHEV",2026,10
"364481","TESLA","BEV",2026,11
"364482","PORSCHE","BEV",2026,0
"364483","SKODA","BEV",2026,1
"364484","VOLKSWAGEN","BEV",2026,4
"364485","TESLA","BEV",2026,2
"364486","ZEEKR","BEV",2026,0
"364487","VOLVO","PHEV",2026,0
"364488","JEEP","PHEV",2026,1
"364489","LEXUS","PHEV",2026,4
"364490","BMW","PHEV",2026,4
"364491","TESLA","BEV",2026,1
"364492","HYUNDAI","PHEV",2026,12
"364493","TESLA","BEV",2026,4
"364494","HONDA","PHEV",2026,1
"364495","NISSAN","BEV",2026,13
"364496","TESLA","BEV",2026,3
"364497","ZEEKR","BEV",2026,2
"364498","TOYOTA","PHEV",2026,8
"364499","POLESTAR","BEV",2026,4
"364500","TESLA","BEV",2026,1
"364501","TESLA","BEV",2026,3
"364502","NISSAN","BEV",2026,10
"364503","LEXUS","PHEV",2026,1
"364504","FORD","PHEV",2026,5
"364505","AUDI","PHEV",2026,4
"364506","VOLVO","PHEV",2026,4
"364507","FORD","PHEV",2026,5
"364508","BMW","PHEV",2026,1
"364509","KIA","PHEV",2026,3
"364510","ACURA","BEV",2026,2
"364511","VOLVO","PHEV",2026,0
"364512","MG","BEV",2026,0
"364513","TOYOTA","PHEV",2026,5
"364514","NISSAN","BEV",2026,6
"364515","CHEVROLET","BEV",2026,7
"364516","ZEEKR","BEV",2026,0
"364517","TESLA","BEV",2026,3
"364518","LEXUS","PHEV",2026,0
"364519","AUDI","PHEV",2026,0
"364520","BMW","BEV",2026,2
"364521","TOYOTA","PHEV",2026,6
"364522","CHEVROLET","BEV",2026,6
"364523","TOYOTA","PHEV",2026,0
"364524","BMW","PHEV",2026,9
"364525","BMW","PHEV",2026,0
"364526","KIA","PHEV",2026,8
"364527","NISSAN","BEV",2026,8
"364528","HYUNDAI","PHEV",2026,10
"364529","TESLA","BEV",2026,8
"364530","CADILLAC","BEV",2026,2
"364531","OPEL","PHEV",2026,0
"364532","LEXUS","PHEV",2026,2
"364533","HONDA","PHEV",2026,1
"364534","RENAULT","BEV",2026,8
"364535","AUDI","PHEV",2026,4
"364536","VOLVO","PHEV",2026,5
"364537","BMW","PHEV",2026,3
"364538","BMW","PHEV",2026,4
"364539","AUDI","PHEV",2026,0
"364540","BMW","PHEV",2026,8
"364541","BMW","PHEV",2026,3
"364542","VOLKSWAGEN","BEV",2026,11
"364543","AUDI","BEV",2026,2
"364544","BMW","PHEV",2026,5
"364545","BYD","BEV",2026,1
"364546","VOLVO","BEV",2026,3
"364547","TESLA","BEV",2026,3
"364548","BYD","BEV",2026,1
"364549","VOLVO","PHEV",2026,0
"364550","TESLA","BEV",2026,1
"364551","BMW","PHEV",2026,1
"364552","VOLVO","PHEV",2026,0
"364553","MERCEDES-BENZ","BEV",2026,3
"364554","AUDI","BEV",2026,3
"364555","BMW","PHEV",2026,1
"364556","BMW","BEV",2026,1
"364557","NISSAN","BEV",2026,4
"364558","TOYOTA","PHEV",2026,1
"364559","MG","PHEV",2026,0
"364560","KIA","BEV",2026,9
"364561","TESLA","BEV",2026,4
"364562","FORD","PHEV",2026,11
"364563","TOYOTA","PHEV",2026,0
"364564","KIA","BEV",2026,2
"364565","NISSAN","PHEV",2026,1
"364566","RENAULT","BEV",2026,8
"364567","TOYOTA","PHEV",2026,3
"364568","BMW","PHEV",2026,0
"364569","BYD","PHEV",2026,1
"364570","ZEEKR","BEV",2026,0
"364571","TOYOTA","BEV",2026,3
"364572","TOYOTA","PHEV",2026,4
"364573","BMW","PHEV",2026,10
"364574","BMW","PHEV",2026,1
"364575","TESLA","BEV",2026,5
"364576","TESLA","BEV",2026,8
"364577","FORD","PHEV",2026,7
"364578","BMW","PHEV",2026,10
"364579","TOYOTA","PHEV",2026,8
"364580","PEUGEOT","PHEV",2026,1
"364581","TOYOTA","PHEV",2026,0
"364582","OPEL","PHEV",2026,0
"364583","HYUNDAI","PHEV",2026,0
"364584","VOLKSWAGEN","BEV",2026,10
"364585","CHEVROLET","BEV",2026,8
"364586","LEXUS","PHEV",2026,5
"364587","AUDI","BEV",2026,5
"364588","HONDA","PHEV",2026,4
"364589","BYD","BEV",2026,1
"364590","FORD","BEV",2026,6
"364591","BMW","PHEV",2026,1
"364592","LEXUS","PHEV",2026,6
"364593","ALFA","PHEV",2026,3
"364594","TESLA","BEV",2026,5
"364595","AUDI","BEV",2026,3
"364596","CADILLAC","BEV",2026,2
"364597","TESLA","BEV",2026,1
"364598","CHEVROLET","BEV",2026,7
"364599","FORD","PHEV",2026,10
"364600","MERCEDES-BENZ","PHEV",2026,5
"364601","NISSAN","BEV",2026,15
"364602","HONDA","PHEV",2026,2
"364603","TOYOTA","PHEV",2026,1
"364604","AUDI","PHEV",2026,5
"364605","BYD","PHEV",2026,1
"364606","VOLVO","PHEV",2026,13
"364607","TOYOTA","PHEV",2026,0
"364608","BMW","PHEV",2026,1
"364609","TOYOTA","PHEV",2026,5
"364610","TOYOTA","PHEV",2026,0
"364611","TOYOTA","PHEV",2026,0
"364612","TOYOTA","PHEV",2026,7
"364613","TOYOTA","PHEV",2026,0
"364614","RENAULT","BEV",2026,8
"364615","CHEVROLET","BEV",2026,1
"364616","HYUNDAI","BEV",2026,6
"364617","HYUNDAI","PHEV",2026,8
"364618","BYD","PHEV",2026,1
"364619","TOYOTA","PHEV",2026,4
"364620","TESLA","BEV",2026,13
"364621","KIA","BEV",2026,2
"364622","RENAULT","BEV",2026,10
"364623","JEEP","PHEV",2026,3
"364624","TESLA","BEV",2026,9
"364625","DODGE","PHEV",2026,3
"364626","LEXUS","PHEV",2026,8
"364627","AUDI","PHEV",2026,3
"364628","TOYOTA","PHEV",2026,1
"364629","TESLA","BEV",2026,7
"364630","NISSAN","BEV",2026,10
"364631","KIA","PHEV",2026,6
"364632","TOYOTA","PHEV",2026,2
"364633","VOLVO","PHEV",2026,3
"364634","TESLA","BEV",2026,2
"364635","LEXUS","PHEV",2026,5
"364636","NISSAN","PHEV",2026,0
"364637","FORD","PHEV",2026,8
"364638","NISSAN","PHEV",2026,1
"364639","FORD","PHEV",2026,1
"364640","BYD","BEV",2026,1
"364641","LEXUS","PHEV",2026,4
"364642","MITSUBISHI","PHEV",2026,13
"364643","BMW","PHEV",2026,1
"364644","CHEVROLET","BEV",2026,8
"364645","TESLA","BEV",2026,6
"364646","NISSAN","PHEV",2026,1
"364647","NISSAN","BEV",2026,8
"364648","TOYOTA","PHEV",2026,1
"364649","KIA","PHEV",2026,0
"364650","TOYOTA","PHEV",2026,2
"364651","BMW","BEV",2026,4
"364652","NISSAN","BEV",2026,12
"364653","KIA","BEV",2026,4
"364654","OPEL","PHEV",2026,0
"364655","BMW","BEV",2026,0
"364656","JEEP","PHEV",2026,4
"364657","NISSAN","BEV",2026,10
"364658","TESLA","BEV",2026,5
"364659","TESLA","BEV",2026,14
"364660","BMW","PHEV",2026,1
"364661","BMW","BEV",2026,3
"364662","HYUNDAI","BEV",2026,6
"364663","TESLA","BEV",2026,2
"364664","TOYOTA","PHEV",2026,7
"364665","CHEVROLET","PHEV",2026,11
"364666","HYUNDAI","BEV",2026,3
"364667","BMW","PHEV",2026,1
"364668","RENAULT","BEV",2026,12
"364669","HONDA","PHEV",2026,6
"364670","TESLA","BEV",2026,3
"364671","AUDI","BEV",2026,1
"364672","BMW","BEV",2026,3
"364673","KIA","BEV",2026,6
"364674","TOYOTA","PHEV",2026,6
"364675","NISSAN","BEV",2026,11
"364676","BYD","BEV",2026,1
"364677","TOYOTA","PHEV",2026,0
"364678","TESLA","BEV",2026,7
"364679","FORD","PHEV",2026,12
"364680","GMC","BEV",2026,2
"364681","BMW","BEV",2026,0
"364682","BMW","PHEV",2026,0
"364683","TOYOTA","PHEV",2026,0
"364684","LEXUS","PHEV",2026,0
"364685","JETOUR","PHEV",2026,1
"364686","HYUNDAI","PHEV",2026,0
"364687","CHRYSLER","PHEV",2026,5
"364688","VOLVO","PHEV",2026,0
"364689","MERCEDES-BENZ","BEV",2026,5
"364690","MG","PHEV",2026,1
"364691","BYD","PHEV",2026,1
"364692","BMW","BEV",2026,8
"364693","VOLVO","PHEV",2026,0
"364694","BMW","PHEV",2026,0
"364695","HYUNDAI","BEV",2026,6
"364696","MITSUBISHI","PHEV",2026,2
"364697","MITSUBISHI","PHEV",2026,7
"364698","TOYOTA","PHEV",2026,6
"364699","HYUNDAI","BEV",2026,6
"364700","KIA","BEV",2026,7
"364701","FCB","BEV",2026,1
"364702","TESLA","BEV",2026,7
"364703","FORD","BEV",2026,3
"364704","ZEEKR","BEV",2026,0
"364705","OPEL","PHEV",2026,0
"364706","HYUNDAI","BEV",2026,2
"364707","SUBARU","PHEV",2026,1
"364708","BYD","BEV",2026,1
"364709","FORD","PHEV",2026,1
"364710","NISSAN","BEV",2026,5
"364711","TESLA","BEV",2026,2
"364712","TOYOTA","PHEV",2026,7
"364713","FCB","PHEV",2026,1
"364714","BMW","BEV",2026,3
"364715","DS","PHEV",2026,1
"364716","MAZDA","PHEV",2026,1
"364717","AUDI","PHEV",2026,0
"364718","HONDA","PHEV",2026,1
"364719","NISSAN","BEV",2026,9
"364720","BMW","PHEV",2026,2
"364721","AUDI","PHEV",2026,0
"364722","HYUNDAI","PHEV",2026,2
"364723","TESLA","BEV",2026,4
"364724","FORD","PHEV",2026,8
"364725","FCB","BEV",2026,1
"364726","TESLA","BEV",2026,4
"364727","TESLA","BEV",2026,5
"364728","CHEVROLET","BEV",2026,3
"364729","HYUNDAI","PHEV",2026,1
"364730","AUDI","PHEV",2026,0
"364731","NISSAN","BEV",2026,6
"364732","TOYOTA","PHEV",2026,6
"364733","FORD","PHEV",2026,1
"364734","AUDI","BEV",2026,3
"364735","PORSCHE","BEV",2026,5
"364736","PEUGEOT","PHEV",2026,1
"364737","FORD","PHEV",2026,3
"364738","HONDA","PHEV",2026,6
"364739","KIA","BEV",2026,11
"364740","TOYOTA","PHEV",2026,8
"364741","NISSAN","BEV",2026,12
"364742","MAZDA","PHEV",2026,2
"364743","BYD","BEV",2026,1
"364744","FORD","PHEV",2026,4
"364745","TOYOTA","PHEV",2026,6
"364746","KIA","BEV",2026,3
"364747","TOYOTA","PHEV",2026,4
"364748","BMW","PHEV",2026,2
"364749","NISSAN","BEV",2026,13
"364750","NISSAN","BEV",2026,9
"364751","AUDI","PHEV",2026,2
"364752","KIA","BEV",2026,5
"364753","VOLKSWAGEN","BEV",2026,7
"364754","AUDI","PHEV",2026,0
"364755","BYD","BEV",2026,1
"364756","FORD","PHEV",2026,11
"364757","NISSAN","PHEV",2026,0
"364758","BMW","PHEV",2026,0
"364759","MITSUBISHI","PHEV",2026,2
"364760","TESLA","BEV",2026,4
"364761","BMW","PHEV",2026,0
"364762","FORD","PHEV",2026,1
"364763","PORSCHE","PHEV",2026,1
"364764","BMW","PHEV",2026,0
"364765","PORSCHE","BEV",2026,2
"364766","BMW","PHEV",2026,0
"364767","FORD","PHEV",2026,11
"364768","LIXIANG","PHEV",2026,2
"364769","KIA","BEV",2026,2
"364770","LEXUS","PHEV",2026,2
"364771","BYD","PHEV",2026,1
"364772","HYUNDAI","BEV",2026,8
"364773","MITSUBISHI","PHEV",2026,8
"364774","RENAULT","PHEV",2026,0
